source,title,link,published,summary,fetched_at
WSJ.com: World News,Jeju Air Crash Probe Focuses On Engine Damage After Bird Strike,https://www.wsj.com/articles/jeju-air-crash-probe-focuses-on-engine-damage-after-bird-strike-3bafc2ff,"Sun, 26 Jan 2025 22:53:00 -0500","Pilots’ actions after that strike are an early focus of the investigation, according to people familiar with the probe.",2025-11-29T13:55:17.122231
WSJ.com: World News,"Germany's Economic Model Is Broken, and No One Has a Plan B",https://www.wsj.com/articles/germany-economic-model-broken-exports-095a488d,"Sun, 26 Jan 2025 21:00:00 -0500","The country is focused on exports, but China is slowing imports and U.S. tariff threats are growing. Politicians are offering few alternatives.",2025-11-29T13:55:17.122231
WSJ.com: World News,"Trump Says He Wants to 'Clean Out' Gaza, Send Refugees to Egypt and Jordan",https://www.wsj.com/articles/trump-says-he-wants-to-clean-out-gaza-send-refugees-to-egypt-and-jordan-d90beccc,"Sun, 26 Jan 2025 18:30:00 -0500","The president, calling the heavily bombed enclave “a demolition site,” proposed relocating Palestinians temporarily or long-term, a move rejected by Arab countries since the war began.",2025-11-29T13:55:17.122231
WSJ.com: World News,Hamas Releases Four Female Israeli Soldiers Under Gaza Cease-Fire Deal,https://www.wsj.com/articles/israel-hamas-four-hostages-release-gaza-3ffd66f6,"Sat, 25 Jan 2025 13:45:00 -0500","The hostages are the second set to be released since the multiphase agreement came into effect, raising hopes for a lasting end to the war.",2025-11-29T13:55:17.122231
WSJ.com: World News,Hamas Took More Than 200 Hostages From Israel. Here's What We Know.,https://www.wsj.com/articles/hamas-hostages-israel-gaza-41432124,"Sat, 25 Jan 2025 12:00:00 -0500","Israel says 91 hostages abducted on Oct. 7 remain in captivity, including the bodies of at least 34.",2025-11-29T13:55:17.122231
WSJ.com: World News,U.N. and Congolese Troops Struggle to Halt Lightning Rebel Attack,https://www.wsj.com/articles/u-n-and-congolese-troops-struggle-to-halt-lightning-rebel-attack-705b481c,"Sat, 25 Jan 2025 09:32:00 -0500","Aid workers estimate as many as 300,000 people are fleeing advances by the Rwandan-backed M23 rebel group, which has taken two strategic towns on the approaches to Goma over the past several days.",2025-11-29T13:55:17.122231
WSJ.com: World News,Who Are the Israeli Hostages Released by Hamas?,https://www.wsj.com/articles/who-israeli-hostages-released-hamas-gaza-efdfd57f,"Sat, 25 Jan 2025 06:57:00 -0500","Israelis held their breath as four soldiers, all women, were released from the Gaza Strip, the second group to be freed as part of a fragile cease-fire agreement with Hamas.",2025-11-29T13:55:17.122231
WSJ.com: World News,The Latest Gaza Hostages Freed: Women Whose Hamas Warnings Were Ignored,https://www.wsj.com/articles/the-next-hostages-to-be-freed-women-whose-hamas-warnings-were-ignored-f17682a0,"Sat, 25 Jan 2025 05:05:00 -0500",The swap for four soldiers stationed on the border of the Gaza Strip at Nahal Oz follows 15 months of captivity and a campaign by their families.,2025-11-29T13:55:17.122231
WSJ.com: World News,"Beijing Signals Readiness to Talk to Trump's Team, Even Old Foes",https://www.wsj.com/articles/beijing-signals-readiness-to-talk-to-trumps-team-even-old-foes-2faddbec,"Fri, 24 Jan 2025 19:58:00 -0500","The Chinese foreign minister spoke by phone with Marco Rubio, the new secretary of state who has been a critic of Beijing.",2025-11-29T13:55:17.122231
WSJ.com: World News,"Canada Is Becoming a Fentanyl Exporter, and a Target for Trump",https://www.wsj.com/articles/canada-fentanyl-increase-organized-crime-00886863,"Fri, 24 Jan 2025 17:56:00 -0500","The drug is increasingly manufactured in and trafficked from the U.S.’s northern neighbor, though the numbers remain small compared with Mexico.",2025-11-29T13:55:17.122231
